latitude,longitude,value
44.3411,137.5817,5.5
38.0668,135.2360,5.9
37.5347,139.1488,5.8
52.1674,159.0798,5.6
24.0498,122.1500,5.5
24.0642,122.1071,5.1
15.1194,173.3174,8.0
15.1362,173.3126,6.1
15.1560,173.2268,5.3
15.1644,173.3084,5.5
15.1968,173.2502,5.4
52.1128,159.0774,5.1
 3.0696,127.0702,5.0
28.0048,176.5388,5.3
 0.3810,124.1296,5.2
22.2724,170.2826,5.8
43.3469,147.1733,5.7
30.1710,103.2082,5.7
60.3966, 19.5706,5.9
43.3922,147.1698,6.0
 9.4554,159.3084,5.7
 8.3510,156.3678,6.0
33.4668, 38.3600,5.8
11.2232,166.1566,5.1
46.0801,151.5003,7.2
 2.0528,140.2694,5.7
44.5225,151.0578,6.2
54.1386,136.4092,5.4
43.4673,148.0650,6.0
45.4431,151.4667,5.9
12.0066,125.3936,6.9
11.5550,125.3384,7.2
12.0354,125.3480,7.3
12.0282,125.5520,6.9
11.5982,125.5262,5.2
11.4836,125.5562,5.3
51.2004,179.4446,6.5
12.2340,125.2376,6.6
12.2262,125.2184,6.6
12.2448,125.3156,5.2
12.1152,125.5010,5.0
12.2814,125.2388,5.2
 5.5130,147.1812,5.7
12.2328,125.2040,5.4
40.1500,143.5963,5.1
40.1649,143.5916,5.4
 1.1194, 84.5574,6.0
21.1602,174.3450,5.4
43.4261,147.5295,7.2
43.4364,148.0047,6.4
43.4130,147.5138,5.8
11.4596,126.0264,6.0
32.5778,178.3678,5.3
11.5400,125.5850,5.0
16.3864,176.4908,5.6
43.0932,147.1506,5.8
43.4944, 84.3642,5.3
60.3030,154.0750,5.8
40.4038, 23.2796,5.1
 1.5142,128.2928,6.0
12.3756,125.1782,7.0
10.0990,118.4854,5.4
15.4188,172.5658,5.2
15.1038,173.2604,5.1
15.2268,173.2574,5.7
43.3402,148.0089,5.4
11.3318,126.0744,6.1
53.5880,134.1884,5.7
40.0894, 21.4170,6.6
 8.2268,125.0762,6.9
41.3618, 88.4920,5.0
11.0720,126.1884,5.0
23.5331,123.2059,5.1
23.0048,169.5400,7.7
43.1777,147.4422,5.7
22.5268,170.1026,5.3
12.3738,125.3600,5.0
22.3888,169.5040,5.4
23.0180,170.0648,6.5
 6.3576,155.0606,5.6
39.5425,143.4526,5.2
12.2418,125.4422,5.3
 0.5700, 21.5910,6.1
43.5763,147.3430,5.7
40.0258, 21.3480,5.0
23.1296,170.4644,5.0
 1.0126,120.3030,5.3
 1.0570,120.3006,5.0
27.5130,176.3246,5.5
22.4626,169.5586,6.1
 9.4098,151.2850,6.1
27.5034,176.2634,5.3
43.3856,141.4292,5.6
55.5670,  3.2166,6.5
61.0036,150.0714,5.0
12.1224,125.4242,5.7
43.3863,147.1661,5.8
40.1343,143.4162,5.9
52.3774,142.4962,7.5
23.5274,176.0510,5.3
29.0288, 71.0588,5.1
35.0336, 32.1584,5.0
10.0864,163.4404,6.4
60.1140, 31.3042,5.4
18.5694,107.2604,6.1
18.2412,120.5148,5.4
60.1572,146.2550,5.0
43.2346,147.0296,5.4
 3.4002,131.1488,5.2
43.3992,147.1979,5.8
11.4266,125.5202,5.4
32.3336, 69.3708,5.6
 8.1848, 75.5478,5.0
12.1224, 88.2094,6.0
38.2406, 22.1614,6.5
38.2370, 22.2580,6.0
 8.1530,123.0120,5.4
61.3726,154.4284,6.7
51.0690,130.3036,5.1
50.1950, 89.5490,5.3
16.2268,168.0492,5.3
 3.1686,150.2190,6.3
26.0156,124.5377,5.6
55.2166, 27.5058,5.1
55.2190, 27.5880,5.2
18.5082, 81.4380,5.6
17.1368, 66.4974,6.3
 1.3702,127.2190,5.4
51.5538,103.0450,5.5
24.3726,110.1584,6.3
24.2286,110.1500,5.4
 3.4800,135.0996,5.1
29.1188,177.3672,7.2
28.0474,178.0522,5.0
53.3366,  9.1116,5.2
29.1908,177.3324,5.1
33.5305,137.2446,5.1
39.3698,143.4454,6.3
 4.1974, 62.2502,5.1
53.3876,163.3276,5.7
22.0018, 99.1176,5.9
21.5598, 99.0972,7.2
23.1422,170.4944,6.4
12.1896,125.0222,5.6
23.1848,170.3816,5.7
 3.1626,134.3666,5.2
24.2110,121.4530,5.4
23.1074,170.4482,5.3
 3.5130,135.1758,5.7
22.4110,169.4416,5.6
 4.3420,153.1092,5.4
 6.0204,154.2676,5.5
36.2658,103.0630,5.4
55.3582, 35.0354,5.2
43.5430,148.0801,5.7
12.3468, 79.1422,5.9
 4.1260,126.4188,5.3
30.1801,138.4701,5.3
35.5417,140.3512,5.4
23.2184, 70.1872,7.3
24.2352, 70.4146,5.3
23.1254, 70.3204,5.6
28.4247,129.1486,5.7
24.0054, 70.4476,5.0
23.1902, 70.3540,5.6
23.0912, 70.3468,5.5
23.0600, 70.2430,5.1
23.2016, 70.2862,5.1
23.0792, 70.3612,5.9
22.5574, 70.2274,5.1
16.1410,177.5154,5.2
22.3906, 10.3588,5.4
44.0612,147.2330,5.5
 4.0486,143.4080,5.7
11.4680,125.4746,5.0
23.1422,169.0696,5.0
23.1212,170.4566,5.2
 4.4962,151.3042,6.3
 5.4854,154.1272,7.8
 5.0786,153.2682,5.9
 5.0360,153.5634,5.7
 5.2508,153.4590,6.8
28.2760,128.0177,5.0
 5.3012,153.3714,5.6
 5.4692,154.1536,7.2
 5.5706,154.1164,6.5
 5.5934,154.1518,5.6
 5.1056,153.2424,6.4
 6.0750,154.2310,5.6
55.5388, 28.5406,5.8
 4.5964,153.2292,5.2
 4.5892,153.4866,5.3
29.0294,177.3090,5.3
 5.4782,153.3798,6.1
 8.2442,126.5904,5.4
 8.1752,121.3456,5.4
26.0948,110.2094,6.5
47.5934, 99.2718,6.2
20.5538,174.3630,5.6
19.1836,173.3318,5.8
15.4956,166.2454,6.4
20.5988,174.3702,5.1
43.3651,147.1566,5.6
39.0483,144.3545,5.1
16.4848, 98.3888,7.2
43.0002,143.5150,5.1
17.2712, 66.3318,6.5
41.0952,142.1624,5.4
 5.5982,146.3252,6.0
10.0522,160.4842,5.4
10.2604,161.1800,5.1
19.2808,173.5046,5.3
 4.4146,130.2958,5.2
41.4238,143.2927,5.7
41.5388, 15.5814,5.2
50.4938,157.2268,5.5
38.0594, 30.1050,6.1
29.1199,139.2711,5.4
15.0288,175.0582,5.9
 2.4644, 77.5304,7.0
 2.4896, 77.5382,6.1
30.4464, 71.5820,5.2
19.1314,173.3198,5.1
52.4278,172.2778,5.4
65.1026,148.3390,5.9
34.0910,139.0623,5.4
 2.0534,101.2484,6.9
 2.4698, 77.5040,5.2
40.5934, 72.0708,5.8
 7.3366,156.1380,5.3
21.2952,170.0792,5.5
19.1470,104.1128,7.3
 9.5106,140.1548,5.0
 6.2496,154.3048,5.9
 6.3246,154.3168,5.9
23.1410, 70.2604,5.2
23.2214, 70.3996,5.1
28.0199,130.2282,6.5
27.5947,130.0255,5.0
28.0661,130.2476,5.0
27.4745,130.0798,5.3
28.0383,130.3438,5.9
28.0787,130.2225,6.0
28.0114,130.2633,6.3
28.1050,130.2119,5.1
27.5321,130.0603,5.3
27.4780,130.0836,5.1
28.0288,130.2093,5.1
 5.0408,153.1986,5.4
25.5538,102.1362,6.4
27.4707,130.1210,5.4
 6.1362,154.5796,5.4
 0.5052,126.0462,6.1
 0.4944,125.5850,5.4
 0.5094,125.5874,5.4
51.4122,173.2646,5.3
28.5748, 71.3018,6.4
28.0979,130.1303,5.5
 9.4656,159.4056,5.6
 4.5604,103.1380,6.1
19.0852, 68.2136,5.3
24.2154,176.3384,5.3
 1.5118, 95.0372,6.9
 1.1866,121.4332,5.6
25.1734,175.5988,5.1
 3.4158,151.1710,5.5
 3.4386,151.1602,5.0
 3.3336,126.4002,6.1
15.0600,173.3012,5.9
56.0402,114.2862,5.6
 6.0846,150.4560,5.3
 4.5148,153.2010,5.4
 3.2958,126.5448,5.5
28.0858,176.4392,5.4
28.4908, 34.5166,7.3
 3.0510, 95.5628,5.7
40.1525,143.3481,5.7
44.3409,149.2157,6.7
13.4716,166.2778,5.7
44.0634,149.2943,6.3
27.4500, 70.5598,5.1
44.0909,145.4661,5.5
44.4513,150.1097,6.5
24.3597,121.4198,5.2
44.2119,150.1971,6.6
42.4504,145.2807,5.1
44.3359,150.0778,6.9
44.5333,149.4167,6.3
44.5534,150.5483,6.2
-9.1050,124.4890,6.4
33.1537,141.0796,5.1
39.2142, 40.1374,5.7
43.4008,147.1268,5.1
44.2671,149.3131,5.4
44.0015,149.4738,5.6
43.5891,149.5616,5.9
44.0557,149.5956,5.9
19.5484,168.3282,5.7
44.2013,150.1774,6.4
43.5400,150.0301,6.3
44.2887,149.5942,5.8
18.4320,105.2796,5.2
42.5001,145.4700,5.0
27.2395,128.2021,5.0
28.1002,176.5484,6.0
21.5646,174.1422,5.0
21.3894,174.3186,5.8
 5.1152,151.2688,5.4
57.1644, 25.2370,5.4
40.4203,143.4513,6.0
40.4313,143.3258,6.1
25.3779,124.4676,5.4
31.0879,140.4667,5.9
40.4805,143.3459,5.8
53.4962,160.2700,5.4
