latitude,longitude,value
43.143 ,146.403,5.6
43.195 ,148.219,7.0
42.546 ,147.307,6.4
43.091 ,146.284,5.9
43.461 ,147.019,5.1
43.258 ,147.217,5.6
43.316 ,147.142,5.1
43.386 ,147.428,5.8
43.375 ,147.102,5.2
43.333 ,147.377,5.6
43.277 ,147.243,6.6
43.101 ,146.233,5.0
43.385 ,147.122,6.5
43.355 ,147.140,6.5
43.306 ,147.052,5.8
43.219 ,147.247,6.3
43.178 ,147.268,5.6
43.245 ,147.298,5.8
43.340 ,147.006,5.4
23.291 ,121.402,5.7
43.438 ,147.260,5.8
43.383 ,147.105,6.0
31.196 ,129.100,5.2
43.126 ,147.384,5.9
43.182 ,147.556,5.8
43.238 ,147.321,5.9
43.113 ,147.399,5.3
43.018 ,147.134,6.0
43.211 ,147.346,6.5
43.411 ,147.099,6.6
43.237 ,147.227,5.0
43.294 ,147.319,5.7
43.217 ,147.264,5.7
43.086 ,147.083,5.3
43.205 ,147.118,6.6
42.571 ,146.453,6.1
43.149 ,147.564,5.5
42.511 ,146.097,5.8
43.050 ,146.320,5.6
43.303 ,147.503,5.9
43.009 ,147.305,6.2
 1.133 ,127.595,6.8
43.335 ,147.481,7.4
43.346 ,147.455,6.7
43.196 ,148.021,5.6
43.209 ,146.464,5.0
43.360 ,147.134,6.4
42.543 ,146.538,5.2
51.283 ,173.532,5.2
13.444 ,124.326,5.7
13.443 ,124.313,6.1
 1.148 ,127.568,6.4
43.378 ,147.128,5.0
43.097 ,147.001,5.4
 3.464 ,152.049,6.1
44.578 ,149.047,6.5
43.132 ,146.506,5.4
43.187 ,146.536,5.0
43.196 ,147.031,6.7
36.205 , 69.428,5.3
43.052 ,147.474,5.0
42.562 ,146.555,6.2
27.218 ,129.236,5.0
43.325 ,147.351,5.9
43.055 ,147.034,5.6
43.359 ,127.173,6.0
24.360 ,122.169,5.9
 3.020 , 96.160,6.1
 5.091 ,118.373,5.4
57.148 ,157.415,6.1
10.446 ,141.170,5.2
43.347 ,147.116,5.3
43.161 ,147.029,6.3
13.319 ,121.052,7.1
47.275 ,155.058,6.0
13.031 ,121.059,5.2
43.214 ,147.228,5.1
43.025 ,146.476,6.0
 9.462 ,159.411,5.5
 2.001 ,135.559,6.3
25.292 , 96.421,5.9
43.403 ,147.128,6.3
43.303 ,147.186,5.0
43.411 ,147.111,5.6
20.057 ,169.062,5.4
23.347 , 70.313,5.6
38.174 ,142.115,5.6
10.021 ,119.230,5.0
43.240 ,147.233,5.6
 9.277 ,159.185,5.9
 2.465 ,128.160,5.3
37.200 ,177.329,6.4
33.473 ,137.056,5.0
27.229 ,176.451,5.5
37.177 ,139.535,5.3
43.334 ,147.374,5.9
40.258 ,143.447,7.7
40.364 ,142.266,5.2
40.189 ,143.527,5.5
40.038 ,143.336,5.3
40.150 ,143.495,5.5
40.075 ,143.355,5.3
40.027 ,143.344,6.1
40.081 ,143.597,5.2
40.070 ,143.012,6.2
40.051 ,142.575,5.7
40.185 ,142.271,5.2
40.191 ,143.487,6.4
40.157 ,143.539,5.7
40.440 ,142.108,6.0
 4.175 ,152.575,5.1
20.291 ,109.244,5.3
40.108 ,142.412,6.0
