latitude,longitude,value
59.4338, 25.3516,6.0
17.0558,168.2316,5.3
30.1487,142.2977,6.1
35.3702,141.0533,5.0
20.4662, 70.2856,5.1
27.3018,176.2142,5.2
51.1434,179.4680,5.5
27.3078,176.2328,5.4
 7.2484,155.5784,5.3
 7.2730,155.5358,5.7
 7.2118,155.5682,5.2
 7.1836,155.5790,6.1
 7.2460,155.5190,6.6
 7.3360,155.5730,5.4
33.0197,136.4568,5.0
19.2442,173.5004,5.4
 9.1098,106.2922,5.1
17.2586,167.4842,5.0
43.4573,147.1805,5.9
 0.2772,126.1794,5.4
27.1877,128.2645,5.2
53.3846,164.1914,5.0
10.1908,161.1392,5.9
27.1038,176.5388,5.2
 0.2484, 97.4704,5.8
 7.3180,155.5328,5.4
40.5453,143.1642,5.2
27.4134,101.0018,5.3
44.1897,148.4880,6.9
44.2106,148.3771,5.7
 6.3654,132.2076,5.3
 7.0132,155.0222,6.4
 7.1194,154.5538,5.7
 6.5304,146.2328,6.2
 6.4386,146.3342,5.5
 6.5172,146.2982,5.0
 6.4890,146.2460,5.6
 5.0762,152.4380,5.3
39.5238, 53.5340,5.2
38.3492, 25.3678,5.4
44.2037,148.3585,5.6
18.4986,173.2130,5.3
24.3202,122.2781,5.5
24.4396,121.5229,6.1
51.0960,179.4968,6.3
18.5112,146.4860,5.7
18.4998,146.5898,5.9
13.5418, 51.4074,5.5
14.5334,173.2034,5.8
25.1586,123.4744,5.1
37.4935,143.1163,5.0
20.0924,169.0378,5.1
22.4434, 67.5262,5.2
45.3926,152.1868,6.1
35.3300, 28.0942,5.0
55.0066,159.1956,5.1
16.1590, 73.3846,8.2
17.3510, 71.5748,5.5
17.1620, 73.1734,5.7
17.4470, 71.3186,5.6
44.2743,148.4135,6.2
17.1602, 72.3276,5.2
15.5886, 74.4218,5.1
17.4470, 71.3894,6.7
16.3912, 73.3708,5.3
61.2040,140.0420,5.4
17.3666, 72.0612,5.2
 4.1872,152.5736,6.0
17.0744, 72.5736,5.2
21.4350,176.4230,5.8
32.0755,139.4932,5.2
17.0018, 65.4266,5.9
32.0189,139.4456,5.5
32.0435,139.4950,5.7
32.0565,139.5439,5.5
42.5779,145.1557,5.1
44.3131,149.2869,5.7
17.3258, 72.0462,7.3
 6.3978,152.0648,5.7
57.1218,151.0216,5.4
36.0972,139.4875,5.0
15.1002,173.4122,5.0
 5.0882,132.2028,5.4
19.2688, 69.1530,6.2
33.0990, 95.3600,5.3
39.0354, 24.1464,6.6
17.2466, 72.4332,5.0
59.0150,155.0696,5.7
36.0511,141.3972,5.0
 5.1686,103.2016,5.3
51.0936,179.2310,5.3
 1.3342,126.2394,5.1
56.1560,163.4740,6.2
 2.4854,126.5970,5.6
37.2054,141.4839,5.0
12.1344, 93.2112,5.2
55.3222,123.2532,6.5
10.5202,165.2376,5.4
14.4200,167.0636,5.0
22.0894,174.5556,5.2
 6.1932, 94.4644,5.2
11.2988, 86.4278,5.1
13.5274,167.4962,5.0
13.3696,166.1680,5.3
40.5973,142.2619,6.2
 5.4218,142.1830,5.1
25.4543,126.1843,6.2
25.3925,126.2193,5.8
36.4878,179.3450,7.1
 3.2238,146.1866,6.2
 3.0864,146.4344,5.2
41.0106,142.2289,5.5
36.4842,179.5688,5.5
35.0911,135.3960,5.1
17.5256,167.5262,5.2
 1.0546,126.2160,5.9
 1.2958,149.4314,5.2
22.5568,169.4722,5.5
47.2567,142.4609,5.7
 0.5334, 82.3006,5.8
27.4721,140.5462,5.1
16.1704,178.0948,5.4
36.4541,141.2837,5.5
16.1464,177.5988,5.7
13.0996, 97.1782,5.8
44.3105,138.3541,5.3
 0.3468,133.0780,6.4
52.2760,169.1470,5.1
27.4692,141.4629,5.7
22.2358,175.0060,6.0
37.1464, 21.5238,5.3
43.0085,147.0409,5.1
 7.3036,127.4434,5.1
27.5604,176.3936,5.0
51.4716,175.1830,5.0
18.3018,168.0954,6.4
18.2514,168.0726,6.2
43.2956,147.2958,5.7
37.4373,141.4885,5.8
46.1703,149.0768,6.2
 3.1776,142.5604,6.1
52.3546,160.1944,6.4
23.1338,175.3030,5.3
47.4548,155.0612,5.7
52.3258,160.3978,5.0
52.3780,132.1200,5.8
12.4116,144.5880,7.3
 0.5034,125.5880,5.7
 8.3588,110.3798,5.3
39.4212,176.3684,5.2
 4.0612,123.5442,7.3
 4.3366,123.5310,5.0
37.0822,178.5892,6.8
 1.4980,126.3036,5.3
 4.4080,139.2640,5.0
 4.5130,123.5502,5.2
18.2964,168.0648,6.1
26.1896,100.3888,5.5
51.2604,174.5640,5.1
28.3146,128.1949,5.3
 5.5472,150.1176,6.9
 5.2166, 94.2154,5.6
43.4430,139.4284,5.5
 9.3858, 82.1800,5.7
33.2225,137.3315,5.1
53.3762,170.3306,5.8
35.5676, 90.3246,8.0
44.0634,148.0243,6.0
35.4356, 93.4146,5.6
18.2934,121.0924,5.0
35.4578, 93.4032,5.4
 6.5280,128.5526,6.0
41.4017,144.1496,5.5
31.0408,176.4344,5.7
13.4080,120.3810,5.1
16.1530,178.0114,6.2
16.1452,178.0324,6.2
25.1060,125.1585,5.4
25.3356,122.1376,5.8
23.0931,125.1715,5.3
39.0728,143.2696,5.3
39.0850,143.2615,5.0
29.3636, 81.4512,5.2
29.3288, 81.4470,5.3
24.2075,122.1292,5.0
 4.4554,101.5418,5.4
39.2390,141.1579,6.4
 2.5880,130.1014,5.1
44.1296,168.4914,5.8
15.0684, 72.4452,5.3
28.1497,129.2934,6.1
 2.4908,128.1722,5.0
17.1134,167.4326,6.0
42.4878,124.4128,6.7
23.5361,122.4891,7.6
23.5300,122.4757,5.2
54.1044,162.3288,5.2
24.0878,122.4691,5.3
27.4704,142.0558,5.8
 9.3678,159.3180,7.0
24.0101,122.4634,5.6
 6.0054,102.5094,5.7
