latitude,longitude,value
 8.5424, 94.0132,5.3
10.4584,164.1098,5.1
21.5598,170.1584,5.0
24.3132,175.5274,6.0
 5.1284,102.4308,5.8
46.4908,145.5526,5.2
31.3381,131.5026,5.1
17.3756,167.5490,5.0
17.3522,167.5328,5.7
17.3768,167.5784,5.6
 3.2130,146.5118,6.0
21.5394,174.4932,5.9
21.4674,169.3456,5.7
21.0192,174.2592,5.5
24.0717,121.2605,5.1
21.0264,174.2886,5.3
37.4170, 73.2436,6.5
13.0534, 93.1122,5.0
18.0264,172.3300,5.3
37.3036, 96.4548,5.2
42.2908,145.0738,5.4
42.2855,145.0702,5.9
21.5928,170.1656,6.2
21.5934,121.4869,5.7
38.3227,143.2968,5.1
37.2910, 96.3624,5.3
 0.2490, 97.4950,6.2
 3.3504,150.4380,6.3
11.4458,144.1482,5.3
23.0912,121.5746,5.2
11.5484,166.2028,5.7
 7.3780,126.0996,5.7
22.4668,121.2903,5.8
27.1787,128.2643,5.1
43.0231,136.3502,5.5
20.5406,174.1296,5.2
20.3132,174.1524,5.0
32.3684,178.1524,5.6
36.1494, 51.3732,6.4
37.3987,142.0120,6.0
34.0648,141.5154,5.5
47.3438,142.1889,5.3
44.0060,147.3862,5.9
31.0312,177.0702,5.9
45.3505,149.4846,5.1
 6.0942,103.5448,5.1
32.5250,179.2682,5.8
30.2886,177.5250,5.4
23.5917,122.5110,5.2
51.3618,139.3690,6.3
42.1930,143.0785,5.4
45.1702,151.0803,5.6
39.1428,144.0133,5.8
22.0522,174.5622,5.3
33.2793,140.5064,5.1
41.4291,144.1469,5.3
54.4800,134.1500,6.8
40.5385,143.1438,5.2
42.2670,145.2174,5.2
17.2586,168.1260,5.6
46.0601,151.5590,5.9
 8.4704, 94.4872,5.2
30.4164, 83.4032,6.2
24.1554,174.5532,5.0
49.4170,126.5130,5.3
34.5029,140.2136,5.5
49.3738,126.5802,6.2
42.3181,143.0583,5.3
20.1902,169.2232,5.3
40.5154,143.2368,5.5
40.5204,143.1765,5.4
26.2653,129.0202,6.0
26.2806,128.5471,5.2
 0.2658,133.0546,6.3
12.2730, 94.5982,5.5
12.2670, 95.0018,5.0
20.4016,122.2506,5.2
 4.3966,133.3798,5.1
 5.2826,102.3738,5.0
36.4998, 27.4890,5.2
52.1386,159.3900,5.1
52.1890,159.3378,5.2
13.5790,146.2196,5.2
12.2580, 94.5988,5.2
51.4518,166.1878,5.4
39.4044,142.0793,5.8
27.1596,103.5238,5.1
30.5532, 69.4614,5.1
41.3240,143.3002,5.1
37.0495,141.2768,5.3
23.5287,123.2204,5.3
35.0229,141.2883,5.0
22.0228,169.2262,5.0
32.3252, 92.1140,5.2
27.2520, 70.4830,5.4
34.5586, 70.2322,6.3
 8.4920,157.2124,5.3
 8.3960,157.1434,5.4
49.3234,157.1674,5.3
 7.1746,126.5742,5.4
36.5533,141.4687,5.7
28.5118,129.5070,5.1
15.1152,173.2250,5.3
15.1524,173.2040,5.8
33.0199,136.4786,6.8
33.0825,137.0848,7.0
33.1733,136.5433,5.4
55.2232, 28.5856,6.5
33.1255,137.1757,6.6
33.0936,137.1602,5.0
28.3438, 65.5040,6.1
33.1352,137.1134,5.8
15.0918,173.2574,5.6
32.5785,137.1907,5.3
33.0707,137.1725,6.0
32.5865,136.4384,5.0
42.2139,143.0614,5.3
44.1767,151.2424,6.2
22.3990,175.1224,5.4
17.1674, 72.2928,5.1
15.4884, 95.5274,5.8
52.1230,174.0162,6.0
25.0358,127.1470,5.1
15.3594,177.1668,5.7
32.2931,141.3754,5.2
32.2407,141.4136,5.2
35.4914,120.2184,5.8
 3.3690,128.2316,5.1
22.2544,173.1614,5.4
14.3276,146.5958,5.9
35.5933,140.0539,5.4
 0.4020,134.2556,6.0
42.2058,143.0706,5.1
37.0750, 54.2862,5.4
10.5706,162.0966,6.9
11.2532, 86.3990,7.0
 5.2334,126.2622,5.2
17.1344,167.4818,5.5
14.4896,175.0456,5.2
24.3616,122.4966,6.5
36.1648,141.2418,5.4
36.1531,141.1979,5.4
14.0162,166.3672,5.9
37.1755,138.5203,6.3
37.2124,138.5900,5.9
37.2089,138.5190,5.1
37.1518,138.4977,5.8
37.1838,138.5580,6.3
37.1238,138.5181,5.1
37.1302,138.4946,5.1
37.1774,138.5257,5.5
37.1902,138.5435,5.4
 4.5364,101.5490,5.2
37.1215,138.5224,5.2
37.1980,138.5681,5.7
37.1751,139.0200,6.0
15.2838,168.0492,5.1
37.1271,138.5405,5.0
28.4498,142.5797,5.7
38.4823,142.5255,5.5
37.2582,138.5494,5.2
43.2722,146.5522,6.3
47.3023,144.4502,5.9
37.2376,139.0192,5.5
37.2348,139.0281,5.0
33.4726,138.2462,5.5
23.5890,122.2520,6.0
23.5997,122.2920,5.1
37.2218,139.0004,5.0
11.0900,163.4236,6.7
24.2734,122.1195,5.4
42.0482,144.2913,6.5
11.0768,162.1248,6.6
 8.0912,124.5208,7.3
 8.1530,124.5580,6.4
10.1506,164.3942,5.4
41.4366,144.1252,5.5
41.4431,144.1377,6.1
 4.4170, 77.3048,7.1
39.1134, 71.5142,5.7
46.2706,149.5829,5.6
 3.2430,126.1116,5.0
 9.3612, 84.1032,6.3
15.4074, 61.4236,6.1
41.4398,144.1395,5.5
46.4056,164.4326,7.1
40.1944, 20.3774,5.2
 3.3654,135.2424,7.2
 3.3000,135.2058,5.2
42.1955,143.0481,5.5
 3.3714,135.2592,5.5
 3.3828,135.2670,6.1
42.5676,145.1653,6.9
42.5302,145.1414,5.9
 3.3990,135.3168,5.3
 3.2250,135.2478,5.1
 3.2106,135.2712,5.6
42.5086,145.2057,6.7
31.4601,129.1087,5.5
31.4544,129.0962,5.3
44.0460,141.4197,5.7
23.5907,122.0254,5.3
48.5022,156.1854,6.1
48.4632,156.1044,5.8
16.0312,174.4710,5.5
36.1759,141.3822,5.0
42.5560,145.3054,5.8
49.1872,161.2070,7.7
 3.1770, 95.5892,8.8
 6.5460, 92.5748,7.5
 8.5274, 92.2250,6.6
13.2772, 92.4428,6.0
13.3198, 92.5040,6.3
 2.4674, 94.2802,5.9
 2.4764, 94.0972,6.2
 5.2856, 94.2802,5.4
12.5892, 92.2370,5.5
 3.0198, 95.3228,5.1
 6.2862, 93.1674,5.7
 5.2088, 94.3900,5.9
 7.4236, 92.3870,5.6
 4.4344, 95.0660,5.6
12.2100, 92.2814,5.3
11.3516, 92.2994,5.1
 4.4392, 95.1230,5.5
 9.5622, 93.4806,5.1
 9.0654, 93.4536,5.7
 8.4746, 93.1188,6.2
28.5398,130.4529,5.1
38.2696,142.1078,5.3
 5.1380, 94.3750,5.3
38.5652,141.3790,5.0
12.1422, 92.3090,5.2
 7.0720, 92.3198,6.3
 6.1224, 92.5478,6.1
 3.1038, 95.1602,5.1
