latitude,longitude,value
 3.4488, 96.0108,7.3
 3.2988, 95.5070,5.3
46.0137,152.2060,5.8
25.4454,129.5938,6.4
13.4188,166.3858,7.1
13.3948,166.4470,5.3
14.0288,166.3636,5.5
33.0990, 96.0420,5.6
 6.5718,124.0006,5.5
 6.0954,149.2478,5.7
13.4386,166.3564,5.2
70.4272, 14.2304,5.3
26.1180,141.1669,5.2
43.1621,146.5210,5.9
18.3582,169.2910,5.8
 7.2178,126.5430,5.0
26.3486,142.5246,5.5
 7.5286, 91.5616,7.5
37.2376,141.4774,6.4
23.5945,121.3923,5.3
32.4200,115.5526,5.7
 2.1044,136.3258,7.1
44.3585,149.1179,7.0
13.1182, 93.0522,5.9
44.3195,149.0823,5.9
10.3762,161.2682,6.8
 4.2934,101.2052,5.2
41.3756,141.4999,5.2
37.5460, 75.0228,5.1
30.4466,142.0228,5.7
 8.5682,160.5178,5.5
37.5016, 73.1668,5.2
48.0396,155.2377,6.0
23.0399,125.0489,5.0
 5.1026,129.2310,5.2
13.3858,166.2910,6.2
10.1362, 92.1494,5.0
39.0148,140.5477,5.1
18.3958,145.2674,5.5
39.3943,142.3917,6.3
33.2520,116.2934,5.1
24.1797,122.0158,5.4
24.3952,122.3353,5.2
11.0858,145.5994,6.1
 7.5178,158.4254,5.4
 2.2598,138.4770,5.2
23.2754,121.3957,5.4
52.5256,169.5088,6.7
23.5730,122.2580,5.0
 5.5796,150.2568,7.1
 5.5586,150.3540,7.3
 5.5484,150.4212,6.3
 6.0090,150.4176,5.5
15.0894,168.1008,5.4
15.0414,173.3288,5.7
22.4810,120.3382,6.2
38.5983,142.1847,5.7
52.4002,169.2448,5.2
52.2988,159.5058,6.3
27.4454,139.5383,5.1
29.4218, 56.4872,5.0
 1.1434,126.1278,5.9
51.2538,178.3894,6.2
 5.4476,150.4590,6.6
46.0459,153.2385,5.9
37.2658, 73.1686,5.5
29.2293,128.2683,5.5
51.1932,178.3354,5.0
17.3246,168.0414,7.3
39.2092,143.2968,6.5
17.2418,167.4884,5.7
47.2235,149.3236,5.7
12.2904,141.2856,6.9
26.1217,141.3615,5.4
12.2088,141.2922,6.0
12.1638,141.2574,6.3
17.4554, 65.3882,6.0
12.1404,141.3084,5.9
32.0303,138.1971,5.4
 2.1326, 96.4302,5.8
19.5860,147.1536,6.4
36.1151,136.5803,5.5
37.5483,141.5223,5.2
23.0285,143.4057,5.6
51.2706,175.5220,6.2
42.4459,145.3081,5.6
45.4666,151.4411,5.6
20.4026,169.4908,6.2
44.3171,150.0309,5.5
 1.0408,129.1440,5.6
 7.4728, 94.0342,5.5
41.2736,142.0731,5.6
45.1955,150.3794,5.3
 5.1884,133.5502,5.8
29.3882, 51.3990,5.6
43.3005,145.4559,5.4
37.1710,140.0153,5.2
24.5466,141.1761,5.9
 4.5694,133.5076,5.3
 0.2004,133.2742,5.0
19.4236,121.2832,5.4
19.2124,122.0942,5.4
24.1301,125.2014,6.3
51.2244,175.2166,6.3
51.2640,175.1488,5.0
 4.5490,133.4260,5.9
42.1877,143.0417,5.5
20.2760,173.5496,5.7
 7.2202,125.4188,5.4
20.2484,173.5076,5.9
34.4422, 73.4326,5.5
 0.0426,125.0354,5.3
 3.2922,100.0492,7.3
 3.1806,100.2778,5.9
 2.2160, 99.5118,5.3
46.2338,153.4737,5.0
 6.2310,150.0966,5.5
 5.2130,151.3336,5.6
46.2895,147.1492,5.6
19.1140,168.3360,5.1
 4.3702,134.0426,6.0
20.2802,174.1680,5.9
12.4416,123.0324,5.4
24.3683,142.3292,5.3
 6.1656,154.4440,5.4
24.0329,122.2839,5.3
 7.4782,129.2676,5.7
23.4952,121.4121,6.0
28.0366, 52.3342,5.2
 3.2100,131.0096,5.7
28.2150,139.3533,6.7
48.4569,155.4355,6.4
 6.0006,149.5862,6.7
48.5057,155.5050,6.2
40.4795,143.1310,6.1
54.2166,169.0714,5.5
56.2472, 25.4446,6.2
28.0588,177.0636,5.2
 6.1554,104.0048,5.4
28.2472, 59.1080,6.7
 2.4290, 95.5358,5.8
27.0312,143.5610,7.9
27.2053,143.3734,6.0
27.1944,143.4096,5.1
27.1362,143.3993,5.5
27.0519,143.4197,5.8
27.0482,143.4817,5.1
27.1213,143.2584,5.5
26.5639,143.4132,6.8
53.0762,171.0966,6.3
46.0803,151.3471,5.9
19.4212,167.5682,7.4
51.0690,176.0972,5.2
19.3696,168.1704,5.7
10.4914,165.2256,5.5
