latitude,longitude,value
30.2760,176.2670,6.3
 7.0100,155.5421,5.3
 6.1382,152.4844,6.3
39.4055,142.0816,5.7
 1.5601, 96.5632,6.2
42.3899,141.1602,5.4
26.1879,125.5132,5.3
37.0300,142.1925,6.5
 4.0290,151.1619,5.7
20.1550, 70.2085,5.2
 5.4286,126.2865,6.0
 4.0668,151.2323,5.5
 4.1183,151.2307,5.5
 4.1071,151.2258,5.5
21.5553,175.3349,5.1
22.2478,121.3177,5.0
60.1796,140.2019,6.0
46.0709,151.1300,5.1
11.4468, 57.3829,5.7
44.3612,148.5087,6.3
45.3088,151.1344,5.0
 7.3008,136.4613,5.1
 6.5529,143.5238,5.4
14.2161, 93.0542,5.0
 3.2531,146.4613,5.9
 7.0979,154.5068,5.7
28.0645,128.0466,5.1
 0.4977,146.1013,6.7
28.0668,128.0523,5.8
27.1135,103.2452,6.3
 7.1645,128.0218,5.9
27.5239,143.1073,5.3
41.0804,142.1674,6.1
28.0362,128.0885,5.4
32.4218, 47.4170,6.1
32.4320, 47.4140,5.5
32.4680, 47.4080,5.1
33.1684,138.2495,5.3
52.3044,175.2270,5.3
 5.1712,150.4133,5.8
 6.3515,146.4909,5.4
32.4172, 71.2650,6.2
41.0251,143.1147,5.4
32.0847,132.0873,5.8
21.2321,173.1939,5.9
25.5763,125.3126,5.0
 0.1453,125.0624,5.9
 0.1101,125.0751,5.4
22.2257,144.0405,5.1
 6.1848,151.4303,5.3
36.0562,139.5184,5.4
24.4965,125.2373,5.0
27.5621,139.5944,5.2
37.3212,141.2407,5.2
37.3211,141.2359,5.0
 9.2771,156.2473,6.0
 6.0424,149.3197,5.8
40.0992,142.3768,5.6
15.2473,147.1359,5.6
23.2300,100.2821,6.3
44.1990,149.1488,5.1
40.5713,143.1468,6.0
40.5528,143.1744,5.5
12.3157, 88.0735,7.0
40.5195,143.2382,5.0
26.1733,127.2160,5.2
32.0703,140.4918,5.6
29.3929,128.2249,5.2
 3.1955,150.5056,5.8
27.2654,128.3418,5.7
15.1772,174.4051,6.0
27.2353,140.5159,5.2
 4.4680, 95.0392,5.3
37.4853,142.1888,5.1
22.4638,171.2717,5.9
30.0256,177.5129,5.3
 7.2765, 94.1825,5.0
45.1729,151.2316,5.4
 1.5357,126.3130,6.7
 9.3290,155.0835,5.6
 1.5216,126.2851,5.4
24.5281,122.0027,5.2
37.2029,141.3473,5.5
23.3049, 93.3089,5.1
20.4807,120.1895,5.8
 2.1799,127.0337,6.3
30.2039,101.4424,6.2
36.4157,137.5346,6.2
45.5386, 27.0903,5.2
39.3639,143.3409,5.0
30.1130,101.4571,5.6
 1.5762,126.3451,6.6
20.0941,121.2302,5.3
 2.2301,127.0050,5.5
 2.5594,122.2538,5.2
30.5969,142.0605,5.3
44.4460,149.3340,5.3
50.1897,158.0502,5.6
 1.3227,126.1392,5.1
25.2642,122.2721,6.1
42.4374,145.3139,5.3
37.2552,141.3636,5.9
 2.0535,126.3890,6.0
37.1353,141.3881,5.3
 8.3805,121.3128,5.8
