latitude,longitude,value
13.0036,166.3060,7.3
13.0558,166.2982,7.2
12.5472,166.1884,5.9
12.2400,166.4176,5.2
13.2142,166.3018,5.2
41.4320,142.1352,5.4
14.0702,166.4146,5.7
15.3960,173.0378,5.7
46.3220,153.1376,5.8
43.0020,146.5854,5.6
22.0000,170.1488,5.5
17.0594, 66.4128,6.0
14.0450,166.1518,5.4
52.4524,166.5982,6.1
44.4339,149.2664,5.7
 2.5580,128.1392,5.6
52.3624,167.0708,6.4
14.5460,174.4938,6.0
52.5118,166.4500,5.0
 3.3690,123.0960,5.3
 6.3204,105.1338,5.8
 3.3906,123.1218,5.0
36.3614,141.1057,5.3
 0.5064,134.0798,5.4
12.1176,166.0282,5.8
 9.5376,118.4758,5.2
47.1912,145.1598,5.1
59.5730, 65.0978,5.8
29.1001,129.5623,6.1
24.0726,175.1038,6.1
26.1802,141.0299,5.9
 2.3636,138.5694,5.1
12.0648, 45.5442,5.1
23.5195,120.3637,5.9
23.4853,120.4101,5.3
29.2940, 86.0048,5.0
 8.1242,118.3786,6.5
 8.0492, 91.5394,5.7
19.2364, 70.1926,6.4
12.1206,166.1470,5.5
52.0786,131.2382,6.5
12.3696,166.1506,5.4
43.1752,146.5746,5.6
20.4248,174.0210,6.8
23.0302,143.0469,5.3
10.2454,118.5424,5.8
29.1296,177.0108,5.8
 5.1956,126.1728,5.6
 5.2070,126.1524,5.3
17.0462,167.3858,5.1
22.0900,170.5778,6.2
42.5970,146.5669,5.2
21.0336,174.2688,5.3
48.4962,156.1140,5.3
10.0168,123.3966,5.0
 5.5748,154.2664,5.6
51.2388,179.5778,5.2
36.2008,139.4314,5.1
33.4214,141.1807,5.4
23.4669,121.3881,6.8
 1.2604, 99.2358,5.8
42.0701,135.0289,6.2
56.1998,152.3690,5.0
 3.0612,139.3918,5.4
43.1046,144.3867,5.3
