latitude,longitude,value
 0.2970,119.5406,5.5
 3.1830,148.3642,5.0
12.3552,166.2298,6.7
36.1154,141.4826,5.0
19.1458,169.3990,5.2
19.1236,169.3822,5.2
35.3756, 49.0282,6.4
 6.5778,104.1086,6.9
 7.0480,103.4662,5.1
43.3023,131.2354,7.4
 7.1578,103.3768,5.1
12.3384,166.3264,5.0
12.2400,166.3144,5.9
 5.0192,147.2016,6.2
 5.0120,147.2064,5.4
43.3114,127.1014,5.5
21.3769,143.2715,5.3
23.5973,122.1243,5.8
30.4782, 69.5874,5.7
 8.1218,156.5868,5.6
28.0531,129.3760,5.2
30.4664,132.2977,5.4
23.4518,122.2855,5.0
27.2722,126.5908,5.1
 1.1770,122.4512,5.1
45.1989,150.1239,5.3
37.1394,142.1895,6.3
 9.1710,118.3696,5.4
43.3331,147.2735,6.4
42.1911,143.0410,5.2
 6.2622,126.1920,5.1
57.5334, 23.1452,5.8
 7.5574, 82.4758,6.4
29.2029,139.3518,5.9
43.3043,147.3107,6.0
 5.3240,141.4986,5.2
 4.5880, 77.4914,5.0
41.0518,142.3800,5.3
 6.5988,104.0096,5.9
14.4494, 55.5100,5.5
 7.4986,136.5280,6.0
14.0606,146.1194,6.4
 1.1176,121.1998,5.8
30.5970,142.0620,5.5
43.0540,146.0717,6.1
 3.1704,135.4770,5.5
26.2580,176.2220,5.0
 6.2388,113.2436,5.2
22.2188,121.3694,5.7
 3.2148,145.4596,5.7
44.3123,148.5629,6.4
24.0533,122.1461,5.9
23.5934,122.2174,5.6
 3.0882,143.0588,5.1
13.3216,120.4524,5.4
39.4620, 72.0042,5.2
 3.1812,142.5670,7.8
23.2918,125.2950,5.0
 2.5670,143.0138,5.1
83.0816,  6.0468,5.2
13.0216, 93.0408,6.7
13.0330, 93.0942,5.6
24.0328,122.2430,5.0
44.4833,130.3563,6.4
25.1014,122.2669,5.8
35.2220,133.4436,5.3
 3.1878,142.4074,5.9
66.5628, 18.2736,5.7
30.5764,141.5598,5.1
 3.1704,142.4614,5.9
13.0672, 93.1008,5.1
22.2838,172.5358,5.3
 1.4458,134.0078,5.9
 1.4080,134.1404,6.4
27.1212,176.3756,5.1
10.3504,161.0924,5.3
10.3210,161.1200,6.2
37.3089,142.3662,5.1
10.3390,161.0660,6.3
31.5970, 49.1974,5.1
19.3888, 12.0084,5.4
10.5502,161.2358,5.0
10.5226,161.2478,5.5
22.5978,120.3936,5.1
10.4776,161.1410,5.4
10.5610,161.1230,5.5
44.2269,146.4463,5.2
10.5916,161.2700,5.6
58.2820, 31.4866,5.4
45.1784,149.4736,5.5
 8.1182,118.2046,6.0
10.5514,161.1902,5.1
 1.4542,134.1782,7.7
 1.3066,133.5838,6.7
 1.2406,133.5604,5.9
 1.2940,134.0858,5.5
 1.2868,134.0666,5.7
37.4360,142.4797,5.8
37.4589,142.4607,6.1
15.0576,118.3024,5.6
14.3576,175.2496,6.0
41.0911,142.1685,6.1
15.4056,173.0288,5.7
 3.3582,140.1356,6.2
 3.4002,140.1872,5.9
44.1962,149.3466,5.6
27.4649,140.1967,5.4
36.2214,141.0741,5.3
63.3084,147.5472,6.7
48.1584,154.2298,5.0
30.3025,130.1178,5.3
25.1926,175.3828,5.3
 3.2646,148.3828,6.0
41.4734, 14.5232,5.6
41.4356, 14.5250,5.6
35.3102, 74.3924,5.3
 2.4944, 96.0510,7.6
 2.5724, 96.2364,6.4
38.5379,142.0832,6.1
63.3102,147.2664,8.5
32.2476,131.5217,5.8
51.1182,179.2004,6.4
55.4308, 35.4692,5.5
56.0306, 36.2424,6.6
23.3174,175.3642,5.4
47.0766,146.4964,7.0
 4.1248,102.1080,5.2
35.2484, 74.3090,6.5
51.2790,173.3222,5.8
54.4026,160.4446,5.2
14.2940,167.4962,5.8
42.3163,145.0070,5.4
15.1458,172.2622,5.3
16.0492,172.5790,5.5
42.3975,143.5794,5.4
11.1428,117.1560,5.1
37.4482, 21.0522,5.4
 1.3066,126.2352,5.6
38.4264,142.1907,5.4
 6.2826,153.2610,5.2
34.1332,141.5718,5.0
 3.4860,135.0738,6.0
 3.4422,135.1404,5.7
 4.4716,153.1650,6.7
15.3606, 71.5610,5.0
39.4416, 97.2658,5.3
 0.5466,126.1638,5.1
 3.0456,147.5658,6.4
17.0204,119.5982,5.0
47.4290,154.3600,5.5
 7.2826,123.2442,6.2
