latitude,longitude,value
47.4692,155.3906,5.0
 9.4248,119.0450,5.3
17.5784,175.1554,5.6
17.5202,175.1872,5.9
45.0420,167.0054,5.9
 6.0456,102.4080,5.6
56.0900,153.2736,5.6
 5.3228,151.3552,6.0
23.1294,124.1252,5.1
17.2052,119.4722,5.0
14.3630,166.3936,5.5
 3.5880,152.1014,8.2
 5.1398,153.0612,7.8
37.2979,141.3434,5.3
 5.1740,152.5808,6.2
 5.0918,152.3864,5.3
 4.0558,152.4110,5.3
 6.2076,153.3258,5.1
14.4212,166.4428,5.0
14.4506,166.4308,5.1
 4.1584,152.3894,5.3
 5.2388,153.1026,5.0
 5.0720,152.5382,5.8
 6.1608,153.2196,5.5
 5.2976,151.4686,8.0
 5.1614,153.0906,5.5
 5.0582,153.1086,6.6
 4.1344,152.4374,5.5
 5.1368,151.4626,6.6
 4.3036,152.5514,5.3
 4.3792,153.0774,5.4
 5.1314,153.2676,5.0
 5.2802,153.2004,5.5
 5.2304,153.2712,6.0
 4.4092,153.0600,5.5
 5.0798,151.3930,5.6
 5.3528,151.5202,5.9
 5.1854,152.5286,5.1
 4.4806,153.0672,5.8
 5.0390,152.4998,5.3
 5.2916,152.0918,5.9
 3.3702,150.4938,5.6
 5.2580,152.4128,6.2
 6.2268,153.2040,5.2
 5.1152,152.5088,5.1
15.0090,166.4608,5.5
 5.3534,152.3402,5.5
 5.0456,152.3354,5.5
12.5196,144.0420,5.3
 4.3510,153.0348,6.4
 4.3930,152.5988,5.7
 4.3456,153.0396,5.0
20.3048,174.2202,5.1
 5.2550,153.3630,5.6
40.1002, 49.5724,6.3
 6.2664,153.2532,5.1
63.5304,150.0900,5.3
51.3996,178.0936,5.1
35.5007,141.0855,5.1
 4.1332,126.2634,5.1
52.3462,167.5082,5.6
39.3396, 54.4794,7.5
 4.1308,152.4350,6.6
 4.1644,152.4716,5.7
20.0300,173.5370,5.0
24.0806,122.2678,5.5
 3.0570,148.1986,5.6
50.2400,  6.5298,5.4
38.2742, 31.2106,5.8
 3.5796,151.2904,5.2
11.4590,144.4560,5.8
39.0048, 74.3972,6.2
 9.1386,154.2118,6.3
 5.4236,151.0732,6.5
10.3360,164.1320,5.4
44.2812,147.2456,5.6
 7.5238,135.4896,5.4
42.3114,120.1050,5.6
 9.1980,154.3558,5.7
 4.1368,152.4380,5.6
 4.0300,152.1842,6.0
 0.2760,119.5502,5.0
