latitude,longitude,value
13.2226, 76.3708,5.5
29.1338,140.1705,5.7
 2.1944,126.4662,5.1
 5.2286,153.4692,5.0
 6.2892,151.1170,6.3
47.1026,153.5778,5.4
47.2822,153.5586,5.8
 5.5964,148.3558,5.7
 6.1350,151.0300,6.0
48.1686,154.1476,5.4
 6.2280,151.1380,5.9
46.4216,154.0285,7.4
46.3676,153.2282,5.6
46.3802,153.3074,5.6
46.1722,154.0844,5.3
47.3196,154.4806,5.7
46.5956,153.1088,5.7
47.1250,154.3645,6.5
30.1101,139.0085,5.0
33.1333,137.3614,5.3
28.3100,130.0921,5.6
46.5856,154.5808,5.3
 4.4476, 94.4698,5.5
 4.4446, 94.4626,5.6
17.3984, 70.1368,5.0
 6.1296,154.4488,5.2
43.5416,146.5672,6.0
47.3508,154.4193,5.8
 5.5976,150.2904,5.8
46.3622,154.2277,5.9
23.2532,175.3432,5.5
46.3475,152.5707,5.5
53.3528,163.4488,5.1
37.4602,133.4490,5.0
45.4893,151.3885,5.5
 2.3120,128.1698,5.9
21.1782,174.4062,6.1
 8.1506,118.4662,6.0
42.1424,144.5075,5.4
53.5892,158.5994,5.4
46.2884,154.0697,6.5
46.5318,147.2955,6.1
29.4355,130.4088,5.6
46.1799,153.1403,5.9
46.0763,153.2945,6.0
21.1548,174.2832,5.5
 4.4890, 95.0108,5.6
 0.3756, 99.5154,5.8
20.5904,174.1314,5.1
13.1632,125.4836,5.2
 2.0690,139.0264,5.6
42.0936, 76.0978,5.8
21.3895,120.4514,7.1
21.4899,120.4118,7.0
48.1767,155.3283,6.0
21.5250,120.3540,5.1
21.5973,120.3601,5.6
13.1878, 51.2190,6.4
43.1563,146.1556,5.5
